Date,Country,Continent,Population,New_Cases,Total_Cases,New_Deaths,Total_Deaths,New_Recovered,Total_Recovered,Active_Cases,New_Vaccinations,Total_Vaccinations,Vaccination_Rate,New_Tests,Total_Tests,Hospital_Patients,ICU_Patients,Positivity_Rate,Recovery_Rate,Death_Rate
2020-05-28,Australia,Australia,621429713,325,187655,6,4939,293,161378,21338,5867,771354,0.12,5525,1204450,3010.0,189.0,5.88,86.0,2.63
2020-05-29,Australia,Australia,621429713,518,188173,20,4959,456,161834,21380,6743,778097,0.13,7252,2734004,2494.0,595.0,7.14,86.0,2.64
2020-05-30,Australia,Australia,621429713,887,189060,13,4972,734,162568,21520,2598,780695,0.13,8870,2510210,1447.0,10.0,10.0,85.99,2.63
2020-05-31,Australia,Australia,621429713,2281,191341,45,5017,2032,164600,21724,6971,787666,0.13,34215,9443340,4317.0,387.0,6.67,86.02,2.62
2020-06-01,Australia,Australia,621429713,939,192280,23,5040,723,165323,21917,2598,790264,0.13,15024,5048064,3414.0,162.0,6.25,85.98,2.62
2020-06-02,Australia,Australia,621429713,1971,194251,58,5098,1763,167086,22067,4929,795193,0.13,19710,5873580,882.0,,10.0,86.02,2.62
2020-06-03,Australia,Australia,621429713,1113,195364,42,5140,835,167921,22303,4691,799884,0.13,20034,4006800,2287.0,143.0,5.56,85.95,2.63
2020-06-04,Australia,Australia,621429713,1650,197014,41,5181,1405,169326,22507,3889,803773,0.13,26400,3379200,3840.0,510.0,6.25,85.95,2.63
2020-06-05,Australia,Australia,621429713,1356,198370,13,5194,1078,170404,22772,4237,808010,0.13,13560,1925520,,523.0,10.0,85.9,2.62
2020-06-06,Australia,Australia,621429713,509,198879,19,5213,457,170861,22805,2155,810165,0.13,7635,1733145,891.0,229.0,6.67,85.91,2.62
2020-06-07,Australia,Australia,621429713,1870,200749,40,5253,1754,172615,22881,6464,816629,0.13,33660,9020880,4175.0,205.0,5.56,85.99,2.62
2020-06-08,Australia,Australia,621429713,1453,202202,36,5289,1132,173747,23166,4873,821502,0.13,27607,3036770,4466.0,11.0,5.26,85.93,2.62
2020-06-09,Australia,Australia,621429713,437,202639,15,5304,332,174079,23256,6045,827547,0.13,3933,1266426,1366.0,357.0,11.11,85.91,2.62
2020-06-10,Australia,Australia,621429713,1032,203671,39,5343,786,174865,23463,5661,833208,0.13,14448,3308592,2125.0,194.0,7.14,85.86,2.62
2020-06-11,Australia,Australia,621429713,1303,204974,50,5393,1118,175983,23598,6444,839652,0.14,19545,1993590,1411.0,394.0,6.67,85.86,2.63
2020-06-12,Australia,Australia,621429713,1523,206497,45,5438,1200,177183,23876,6268,845920,0.14,27414,8662824,4834.0,622.0,5.56,85.8,2.63
2020-06-13,Australia,Australia,621429713,1722,208219,51,5489,1548,178731,23999,2508,848428,0.14,15498,3920994,526.0,412.0,11.11,85.84,2.64
2020-06-14,Australia,Australia,621429713,1523,209742,36,5525,1441,180172,24045,2508,850936,0.14,27414,7593678,3509.0,603.0,5.56,85.9,2.63
2020-06-15,Australia,Australia,621429713,1269,211011,46,5571,1195,181367,24073,3107,854043,0.14,22842,4339980,4612.0,454.0,5.56,85.95,2.64
2020-06-16,Australia,Australia,621429713,1460,212471,18,5589,1342,182709,24173,869,854912,0.14,23360,9180480,2830.0,143.0,6.25,85.99,2.63
2020-06-17,Australia,Australia,621429713,1244,213715,41,5630,1046,183755,24330,2576,857488,0.14,21148,2601204,3721.0,171.0,5.88,85.98,2.63
2020-06-18,Australia,Australia,621429713,1305,215020,19,5649,1168,184923,24448,7250,864738,,23490,3171150,3128.0,548.0,5.56,86.0,2.63
2020-06-19,Australia,Australia,621429713,912,215932,31,5680,724,185647,24605,3261,867999,0.14,10944,2681280,1587.0,116.0,8.33,85.97,2.63
2020-06-20,Australia,Australia,621429713,756,216688,25,5705,570,186217,24766,4213,872212,0.14,8316,1879416,769.0,724.0,9.09,85.94,2.63
2020-06-21,Australia,Australia,621429713,1466,218154,57,5762,1334,187551,24841,5263,877475,0.14,27854,5431530,1932.0,137.0,5.26,85.97,2.64
2020-06-22,Australia,Australia,621429713,1276,219430,20,5782,1020,188571,25077,4857,882332,0.14,14036,4870492,4369.0,233.0,9.09,85.94,2.64
2020-06-23,Australia,Australia,621429713,976,220406,12,5794,890,189461,25151,7241,889573,0.14,15616,5481216,2649.0,793.0,6.25,85.96,2.63
2020-06-24,Australia,Australia,621429713,1184,221590,37,5831,929,190390,25369,5967,895540,0.14,16576,5022528,4316.0,521.0,7.14,85.92,2.63
2020-06-25,Australia,Australia,621429713,1337,222927,25,5856,1243,191633,25438,4585,900125,0.14,18718,2264878,3793.0,81.0,7.14,85.96,2.63
2020-06-26,Australia,Australia,621429713,1108,224035,25,5881,934,192567,25587,5760,905885,0.15,9972,3460284,123.0,499.0,11.11,85.95,2.63
2020-06-27,Australia,Australia,621429713,1325,225360,19,5900,1206,193773,25687,5351,911236,0.15,19875,7552500,652.0,324.0,6.67,85.98,2.62
2020-06-28,Australia,Australia,621429713,929,226289,14,5914,746,194519,25856,3642,914878,0.15,7432,2021504,4342.0,719.0,12.5,85.96,2.61
2020-06-29,Australia,Australia,621429713,685,226974,7,5921,560,195079,25974,5634,920512,0.15,12330,2589300,137.0,482.0,5.56,85.95,2.61
2020-06-30,Australia,Australia,621429713,1790,228764,30,5951,1470,196549,26264,7012,927524,,23270,6771570,4544.0,507.0,7.69,85.92,2.6
2020-07-01,Australia,Australia,621429713,0,228764,0,5951,0,196549,26264,4119,931643,0.15,0,0,4739.0,236.0,0.0,85.92,2.6
2020-07-02,Australia,Australia,621429713,985,229749,19,5970,739,197288,26491,5195,936838,0.15,15760,5043200,713.0,163.0,6.25,85.87,2.6
2020-07-03,Australia,Australia,621429713,852,230601,26,5996,687,197975,26630,7317,944155,0.15,12780,3412260,3203.0,545.0,6.67,85.85,2.6
2020-07-04,Australia,Australia,621429713,722,231323,21,6017,694,198669,26637,6626,950781,0.15,7220,2866340,777.0,509.0,10.0,85.88,2.6
2020-07-05,Australia,Australia,621429713,1099,232422,20,6037,876,199545,26840,1802,952583,0.15,16485,4269615,2277.0,134.0,6.67,85.85,2.6
2020-07-06,Australia,Australia,621429713,1186,233608,16,6053,1052,200597,26958,3482,956065,0.15,20162,3548512,713.0,337.0,5.88,85.87,2.59
2020-07-07,Australia,Australia,621429713,1548,235156,51,6104,1424,202021,27031,6468,962533,0.15,15480,5650200,1268.0,279.0,10.0,85.91,2.6
2020-07-08,Australia,Australia,621429713,1127,236283,40,6144,882,202903,27236,4918,967451,0.16,9016,1316336,4079.0,185.0,12.5,85.87,2.6
2020-07-09,Australia,Australia,621429713,809,237092,12,6156,758,203661,27275,2009,969460,0.16,12944,2614688,4942.0,348.0,6.25,85.9,2.6
2020-07-10,Australia,Australia,621429713,981,238073,34,6190,813,204474,27409,5295,974755,0.16,11772,2907684,1097.0,483.0,8.33,85.89,2.6
2020-07-11,Australia,Australia,621429713,1247,239320,30,6220,1048,205522,27578,5050,979805,0.16,16211,4895722,79.0,792.0,7.69,85.88,2.6
2020-07-12,Australia,Australia,621429713,391,239711,14,6234,349,205871,27606,3079,982884,0.16,6256,1294992,3329.0,403.0,6.25,85.88,2.6
2020-07-13,Australia,Australia,621429713,1221,240932,22,6256,965,206836,27840,9880,992764,0.16,14652,2476188,4571.0,587.0,8.33,85.85,2.6
2020-07-14,Australia,Australia,621429713,1203,242135,47,6303,1024,207860,27972,5410,998174,0.16,21654,5976504,2581.0,88.0,5.56,85.84,2.6
2020-07-15,Australia,Australia,621429713,957,243092,22,6325,899,208759,28008,2510,1000684,0.16,8613,1205820,720.0,552.0,11.11,85.88,2.6
2020-07-16,Australia,Australia,621429713,636,243728,12,6337,608,209367,28024,5176,1005860,0.16,10176,1841856,2775.0,98.0,6.25,85.9,2.6
2020-07-17,Australia,Australia,621429713,1011,244739,28,6365,831,210198,28176,2954,1008814,0.16,10110,1799580,4316.0,532.0,10.0,85.89,2.6
2020-07-18,Australia,Australia,621429713,1291,246030,34,6399,985,211183,28448,480,1009294,0.16,20656,3408240,4300.0,794.0,6.25,85.84,2.6
2020-07-19,Australia,Australia,621429713,754,246784,23,6422,692,211875,28487,6344,1015638,0.16,10556,3282916,1113.0,281.0,7.14,85.85,2.6
2020-07-20,Australia,Australia,621429713,1117,247901,15,6437,977,212852,28612,5460,1021098,0.16,10053,2704257,2513.0,295.0,11.11,85.86,2.6
2020-07-21,Australia,Australia,621429713,1013,248914,11,6448,872,213724,28742,5378,1026476,0.17,14182,4906972,2496.0,32.0,7.14,85.86,2.59
2020-07-22,Australia,Australia,621429713,1184,250098,16,6464,940,214664,28970,2184,1028660,0.17,16576,6332032,2243.0,395.0,7.14,85.83,2.58
2020-07-23,Australia,Australia,621429713,995,251093,27,6491,796,215460,29142,5551,1034211,0.17,11940,1205940,4815.0,791.0,8.33,85.81,2.59
2020-07-24,Australia,Australia,621429713,659,251752,22,6513,569,216029,29210,5636,1039847,0.17,5931,2342745,190.0,661.0,11.11,85.81,2.59
2020-07-25,Australia,Australia,621429713,685,252437,14,6527,638,216667,29243,1765,1041612,0.17,5480,1315200,2721.0,310.0,12.5,85.83,2.59
2020-07-26,Australia,Australia,621429713,1552,253989,62,6589,1459,218126,29274,3166,1044778,0.17,21728,6257664,2311.0,483.0,7.14,85.88,2.59
2020-07-27,Australia,Australia,621429713,1115,255104,37,6626,900,219026,29452,4873,1049651,0.17,20070,6121350,3230.0,196.0,5.56,85.86,2.6
2020-07-28,Australia,Australia,621429713,1172,256276,17,6643,926,219952,29681,5153,1054804,0.17,16408,4479384,1663.0,226.0,7.14,85.83,2.59
2020-07-29,Australia,Australia,621429713,1649,257925,37,6680,1587,221539,29706,6860,1061664,0.17,24735,5194350,2395.0,197.0,6.67,85.89,2.59
2020-07-30,Australia,Australia,621429713,1396,259321,50,6730,1156,222695,29896,4192,1065856,0.17,15356,5881348,4061.0,228.0,9.09,85.88,2.6
2020-07-31,Australia,Australia,621429713,340,259661,9,6739,301,222996,29926,5919,1071775,0.17,2720,960160,3561.0,574.0,12.5,85.88,2.6
2020-08-01,Australia,Australia,621429713,1555,261216,26,6765,1404,224400,30051,5430,1077205,0.17,21770,8424990,1929.0,432.0,7.14,85.91,2.59
2020-08-02,Australia,Australia,621429713,1160,262376,17,6782,1109,225509,30085,3975,1081180,0.17,15080,4373200,1554.0,152.0,7.69,85.95,2.58
2020-08-03,Australia,Australia,621429713,1167,263543,13,6795,1028,226537,30211,6623,1087803,0.18,21006,7310088,1591.0,68.0,5.56,85.96,2.58
2020-08-04,Australia,Australia,621429713,324,263867,10,6805,285,226822,30240,6627,1094430,0.18,5832,1207224,87.0,93.0,5.56,85.96,2.58
2020-08-05,Australia,Australia,621429713,1192,265059,22,6827,924,227746,30486,4823,1099253,0.18,22648,4710784,4238.0,227.0,5.26,85.92,2.58
2020-08-06,Australia,Australia,621429713,1596,266655,55,6882,1223,228969,30804,4526,1103779,0.18,19152,3945312,2234.0,297.0,8.33,85.87,2.58
2020-08-07,Australia,Australia,621429713,1659,268314,21,6903,1372,230341,31070,3311,1107090,0.18,29862,8630118,3169.0,331.0,5.56,85.85,2.57
2020-08-08,Australia,Australia,621429713,1625,269939,37,6940,1364,231705,31294,4993,1112083,,17875,1894750,1749.0,301.0,9.09,85.84,2.57
2020-08-09,Australia,Australia,621429713,745,270684,8,6948,612,232317,31419,7384,1119467,0.18,7450,745000,2824.0,170.0,10.0,85.83,2.57
2020-08-10,Australia,Australia,621429713,760,271444,29,6977,607,232924,31543,6406,1125873,0.18,9880,2973880,2486.0,602.0,7.69,85.81,2.57
2020-08-11,Australia,Australia,621429713,1303,272747,23,7000,1185,234109,31638,4403,1130276,0.18,20848,3314832,958.0,337.0,6.25,85.83,2.57
2020-08-12,Australia,Australia,621429713,1167,273914,16,7016,1126,235235,31663,2697,1132973,0.18,16338,6241116,858.0,227.0,7.14,85.88,2.56
2020-08-13,Australia,Australia,621429713,904,274818,28,7044,746,235981,31793,1908,1134881,0.18,8136,1334304,2119.0,32.0,11.11,85.87,2.56
2020-08-14,Australia,Australia,621429713,1949,276767,26,7070,1800,237781,31916,8710,1143591,0.18,37031,12516478,970.0,731.0,5.26,85.91,2.55
2020-08-15,Australia,Australia,621429713,1407,278174,26,7096,1143,238924,32154,6267,1149858,0.19,21105,6584760,4537.0,475.0,6.67,85.89,2.55
2020-08-16,Australia,Australia,621429713,1318,279492,42,7138,1087,240011,32343,4561,1154419,0.19,19770,3855150,492.0,474.0,6.67,85.87,2.55
2020-08-17,Australia,Australia,621429713,856,280348,16,7154,696,240707,32487,7545,1161964,0.19,16264,6408016,1820.0,763.0,5.26,85.86,2.55
2020-08-18,Australia,Australia,621429713,1230,281578,12,7166,1092,241799,32613,2899,1164863,0.19,9840,3473520,1121.0,555.0,12.5,85.87,2.54
2020-08-19,Australia,Australia,621429713,2032,283610,28,7194,1944,243743,32673,5798,1170661,0.19,20320,7416800,2377.0,415.0,10.0,85.94,2.54
2020-08-20,Australia,Australia,621429713,1698,285308,50,7244,1546,245289,32775,5023,1175684,0.19,25470,5552460,4664.0,492.0,6.67,85.97,2.54
2020-08-21,Australia,Australia,621429713,1506,286814,54,7298,1279,246568,32948,1525,1177209,0.19,16566,2518032,1671.0,710.0,9.09,85.97,2.54
2020-08-22,Australia,Australia,621429713,1683,288497,39,7337,1471,248039,33121,2551,1179760,0.19,28611,8325801,4651.0,334.0,5.88,85.98,2.54
2020-08-23,Australia,Australia,621429713,1606,290103,57,7394,1347,249386,33323,6094,1185854,0.19,30514,3417568,2621.0,613.0,5.26,85.96,2.55
2020-08-24,Australia,Australia,621429713,1437,291540,42,7436,1102,250488,33616,4487,1190341,0.19,15807,5232117,1317.0,558.0,9.09,85.92,2.55
2020-08-25,Australia,Australia,621429713,1874,293414,55,7491,1708,252196,33727,4775,1195116,0.19,20614,6163586,3280.0,544.0,9.09,85.95,2.55
2020-08-26,Australia,Australia,621429713,1365,294779,27,7518,1324,253520,33741,3709,1198825,0.19,10920,3581760,316.0,60.0,12.5,86.0,2.55
2020-08-27,Australia,Australia,621429713,742,295521,27,7545,631,254151,33825,5760,1204585,0.19,8904,3525984,3038.0,738.0,8.33,86.0,2.55
2020-08-28,Australia,Australia,621429713,1228,296749,17,7562,1152,255303,33884,4389,1208974,0.19,17192,5673360,4537.0,369.0,7.14,86.03,2.55
2020-08-29,Australia,Australia,621429713,1547,298296,29,7591,1336,256639,34066,4382,1213356,0.2,13923,2088450,1788.0,97.0,11.11,86.04,2.54
2020-08-30,Australia,Australia,621429713,1911,300207,44,7635,1550,258189,34383,5289,1218645,0.2,24843,8868951,4694.0,702.0,7.69,86.0,2.54
2020-08-31,Australia,Australia,621429713,1132,301339,41,7676,1055,259244,34419,3554,1222199,0.2,15848,6228264,3968.0,180.0,7.14,86.03,2.55
2020-09-01,Australia,Australia,621429713,1419,302758,47,7723,1285,260529,34506,9460,1231659,0.2,21285,8450145,4197.0,484.0,6.67,86.05,2.55
2020-09-02,Australia,Australia,621429713,740,303498,15,7738,673,261202,34558,4327,1235986,0.2,14060,3515000,,11.0,5.26,86.06,2.55
2020-09-03,Australia,Australia,621429713,1274,304772,14,7752,1021,262223,34797,3971,1239957,0.2,19110,5083260,4773.0,19.0,6.67,86.04,2.54
2020-09-04,Australia,Australia,621429713,981,305753,28,7780,834,263057,34916,5979,1245936,0.2,17658,1977696,4326.0,376.0,5.56,86.04,2.54
2020-09-05,Australia,Australia,621429713,1500,307253,40,7820,1356,264413,35020,9892,1255828,0.2,24000,7488000,4462.0,413.0,6.25,86.06,2.55
2020-09-06,Australia,Australia,621429713,1067,308320,30,7850,930,265343,35127,5037,1260865,0.2,19206,2688840,1095.0,227.0,5.56,86.06,2.55
2020-09-07,Australia,Australia,621429713,1659,309979,31,7881,1286,266629,35469,6308,1267173,0.2,14931,4494231,2473.0,795.0,11.11,86.02,2.54
2020-09-08,Australia,Australia,621429713,878,310857,21,7902,831,267460,35495,2940,1270113,0.2,8780,1115060,542.0,687.0,10.0,86.04,2.54
2020-09-09,Australia,Australia,621429713,905,311762,30,7932,710,268170,35660,8661,1278774,0.21,17195,3009125,,72.0,5.26,86.02,2.54
2020-09-10,Australia,Australia,621429713,1197,312959,12,7944,1146,269316,35699,9349,1288123,0.21,14364,1450764,858.0,525.0,8.33,86.05,2.54
2020-09-11,Australia,Australia,621429713,1468,314427,50,7994,1339,270655,35778,6341,1294464,0.21,14680,5783920,173.0,771.0,10.0,86.08,2.54
2020-09-12,Australia,Australia,621429713,1433,315860,29,8023,1190,271845,35992,7827,1302291,0.21,17196,6396912,1380.0,734.0,8.33,86.07,2.54
2020-09-13,Australia,Australia,621429713,1271,317131,31,8054,1166,273011,36066,4587,1306878,0.21,10168,3935016,4890.0,427.0,12.5,86.09,2.54
2020-09-14,Australia,Australia,621429713,1264,318395,48,8102,1136,274147,36146,4739,1311617,0.21,20224,6936832,1342.0,510.0,6.25,86.1,2.54
2020-09-15,Australia,Australia,621429713,1238,319633,13,8115,1149,275296,36222,4651,1316268,0.21,12380,3614960,1628.0,113.0,10.0,86.13,2.54
2020-09-16,Australia,Australia,621429713,1365,320998,20,8135,1223,276519,36344,6227,1322495,0.21,21840,2577120,1600.0,643.0,6.25,86.14,2.53
2020-09-17,Australia,Australia,621429713,1021,322019,26,8161,896,277415,36443,4219,1326714,0.21,17357,3297830,3686.0,307.0,5.88,86.15,2.53
2020-09-18,Australia,Australia,621429713,1584,323603,52,8213,1310,278725,36665,7654,1334368,0.21,23760,7389360,3814.0,145.0,6.67,86.13,2.54
2020-09-19,Australia,Australia,621429713,1104,324707,30,8243,955,279680,36784,6919,1341287,0.22,17664,2543616,934.0,647.0,6.25,86.13,2.54
2020-09-20,Australia,Australia,621429713,1604,326311,50,8293,1510,281190,36828,1979,1343266,0.22,14436,5658912,3333.0,736.0,11.11,86.17,2.54
2020-09-21,Australia,Australia,621429713,1428,327739,20,8313,1266,282456,36970,3520,1346786,0.22,17136,4780944,689.0,369.0,8.33,86.18,2.54
2020-09-22,Australia,Australia,621429713,1007,328746,39,8352,805,283261,37133,3570,1350356,0.22,18126,5510304,1106.0,543.0,5.56,86.16,2.54
2020-09-23,Australia,Australia,621429713,2250,330996,24,8376,1890,285151,37469,4571,1354927,0.22,22500,2812500,257.0,201.0,10.0,86.15,2.53
2020-09-24,Australia,Australia,621429713,326,331322,5,8381,248,285399,37542,6811,1361738,0.22,5216,959744,4031.0,638.0,6.25,86.14,2.53
2020-09-25,Australia,Australia,621429713,1276,332598,12,8393,957,286356,37849,4389,1366127,0.22,20416,2837824,1973.0,547.0,6.25,86.1,2.52
2020-09-26,Australia,Australia,621429713,250,332848,3,8396,190,286546,37906,8688,1374815,0.22,2250,805500,558.0,347.0,11.11,86.09,2.52
2020-09-27,Australia,Australia,621429713,913,333761,20,8416,754,287300,38045,4365,1379180,0.22,13695,5149320,2572.0,198.0,6.67,86.08,2.52
2020-09-28,Australia,Australia,621429713,843,334604,29,8445,723,288023,38136,4882,1384062,0.22,13488,4100352,3653.0,408.0,6.25,86.08,2.52
2020-09-29,Australia,Australia,621429713,1697,336301,50,8495,1331,289354,38452,7790,1391852,0.22,30546,8736156,4059.0,131.0,5.56,86.04,2.53
2020-09-30,Australia,Australia,621429713,834,337135,24,8519,753,290107,38509,3161,1395013,0.22,8340,2652120,129.0,649.0,10.0,86.05,2.53
2020-10-01,Australia,Australia,621429713,1598,338733,33,8552,1442,291549,38632,2924,1397937,0.22,15980,6136320,3374.0,545.0,10.0,86.07,2.52
2020-10-02,Australia,Australia,621429713,1128,339861,19,8571,971,292520,38770,5194,1403131,0.23,19176,5024112,79.0,582.0,5.88,86.07,2.52
2020-10-03,Australia,Australia,621429713,1319,341180,45,8616,1209,293729,38835,6268,1409399,0.23,15828,6046296,2411.0,158.0,8.33,86.09,2.53
2020-10-04,Australia,Australia,621429713,794,341974,10,8626,676,294405,38943,4718,1414117,0.23,12704,2223200,593.0,561.0,6.25,86.09,2.52
2020-10-05,Australia,Australia,621429713,1565,343539,34,8660,1283,295688,39191,5876,1419993,0.23,17215,3098700,1483.0,622.0,9.09,86.07,2.52
2020-10-06,Australia,Australia,621429713,470,344009,9,8669,398,296086,39254,5846,1425839,0.23,4700,742600,3898.0,756.0,10.0,86.07,2.52
2020-10-07,Australia,Australia,621429713,887,344896,23,8692,845,296931,39273,5955,1431794,0.23,7096,1731424,4529.0,42.0,12.5,86.09,2.52
2020-10-08,Australia,Australia,621429713,1837,346733,40,8732,1650,298581,39420,2042,1433836,0.23,14696,1983960,3161.0,683.0,12.5,86.11,2.52
2020-10-09,Australia,Australia,621429713,508,347241,17,8749,474,299055,39437,1433,1435269,0.23,9652,1341628,1809.0,423.0,5.26,86.12,2.52
2020-10-10,Australia,Australia,621429713,909,348150,28,8777,754,299809,39564,2764,1438033,0.23,8181,1897992,1819.0,52.0,11.11,86.11,2.52
2020-10-11,Australia,Australia,621429713,1280,349430,21,8798,1023,300832,39800,4784,1442817,0.23,23040,6013440,2541.0,776.0,5.56,86.09,2.52
2020-10-12,Australia,Australia,621429713,1078,350508,25,8823,915,301747,39938,3979,1446796,0.23,11858,2845920,4237.0,689.0,9.09,86.09,2.52
2020-10-13,Australia,Australia,621429713,1270,351778,25,8848,1182,302929,40001,5425,1452221,0.23,17780,4516120,4801.0,317.0,7.14,86.11,2.52
2020-10-14,Australia,Australia,621429713,1220,352998,16,8864,1159,304088,40046,5321,1457542,0.23,14640,2810880,2808.0,95.0,8.33,86.14,2.51
2020-10-15,Australia,Australia,621429713,1003,354001,38,8902,767,304855,40244,4442,1461984,0.24,10030,2688040,515.0,394.0,10.0,86.12,2.51
2020-10-16,Australia,Australia,621429713,1143,355144,11,8913,1062,305917,40314,3556,1465540,0.24,16002,5424678,2471.0,532.0,7.14,86.14,2.51
2020-10-17,Australia,Australia,621429713,828,355972,17,8930,681,306598,40444,5183,1470723,0.24,6624,715392,3057.0,599.0,12.5,86.13,2.51
2020-10-18,Australia,Australia,621429713,935,356907,28,8958,714,307312,40637,7295,1478018,0.24,10285,2108425,84.0,585.0,9.09,86.1,2.51
